ticker,signal_date,exit_date,closed,entry,exit,r0,R,move_pct,peak_pct,peak_R,held,r0_pct,er22,er55,fresh,dd_pct,hi_age,atr_pct,dev,selfvol,tier,mae_R,mae_low_R,mae_atr,mae_low_atr,breadth,regime
AVGO,2021-12-22,2022-01-07,1,65.52,61.915,7.6113,-0.474,-5.5,2.91,0.251,11,11.617,0.34122452616568466,0.4063082267127383,0.0,0.0,1,2.794,3.490290209915597,0.42828235149531846,mid,-0.474,-0.483,1.969,2.007,0.6447,bull
HCC,2021-12-22,2022-04-04,1,25.78,35.46,1.9668,4.922,37.55,65.83,8.628,70,7.629,0.34657838689417303,0.0726399491796906,2.372,10.12,55,4.644,2.8389398147515204,-0.002804458497130402,strong,-0.31,-0.539,0.51,0.885,0.6447,bull
HWKN,2021-12-22,2022-04-07,1,38.73,42.47,5.1665,0.724,9.66,22.28,1.67,73,13.34,0.2676694450873982,0.06309366897161776,0.189,0.65,47,3.417,2.102809774470776,0.17897529031795334,strong,-0.422,-0.556,1.647,2.169,0.6447,bull
IMOS,2021-12-22,2022-01-10,1,34.68,33.26,1.9722,-0.72,-4.09,3.03,0.532,12,5.687,0.06863601277840067,0.037959625983243164,1.28,2.92,31,2.32,1.9877456775609363,-0.2189690377956378,mid,-0.72,-0.974,1.765,2.386,0.6447,bull
NRG,2021-12-22,2022-01-18,1,42.07,40.26,4.34,-0.417,-4.3,2.4,0.233,17,10.316,0.5034837323919326,0.03903898629076171,0.384,1.05,49,2.727,3.2440379852161287,0.0732291130088365,strong,-0.417,-0.493,1.578,1.865,0.6447,bull
SANM,2021-12-22,2022-01-11,1,40.01,40.24,1.0097,0.228,0.57,6.2,2.456,13,2.524,0.1171804971073826,0.01308649452189713,3.255,8.43,32,2.795,1.4861778431976833,0.0856326431503569,weak,0.0,-0.069,0.0,0.063,0.6447,bull
ANET,2021-12-23,2022-01-07,1,35.4625,32.37,4.7741,-0.648,-8.72,3.52,0.261,10,13.462,0.23043267318061186,0.4170503233701307,0.0,0.0,1,3.28,2.7518043077871406,0.31084155921539414,mid,-0.648,-0.651,2.659,2.672,0.7553,bull
AVT,2021-12-23,2022-01-21,1,40.25,39.17,3.6289,-0.298,-2.68,5.09,0.565,19,9.016,0.0776092148968585,0.09919572847358471,0.661,1.69,33,2.554,1.9513825599649341,0.07224918306528139,mid,-0.298,-0.383,1.051,1.352,0.7553,bull
AXTI,2021-12-23,2022-01-19,1,8.8,7.81,1.3707,-0.722,-11.25,3.98,0.255,17,15.576,0.02783727746668216,0.09456739149258396,1.417,6.76,32,5.052,1.3034268802306583,0.016995333333422735,mid,-0.722,-0.722,2.227,2.227,0.7553,bull
BHE,2021-12-23,2022-01-19,1,26.43,25.46,2.1254,-0.456,-3.67,5.41,0.673,17,8.041,0.05701760073081577,0.01871517785043564,1.345,3.77,54,2.869,1.913152100110166,0.10985181074437556,mid,-0.456,-0.508,1.279,1.424,0.7553,bull
CDW,2021-12-23,2022-01-13,1,202.76,194.05,23.2752,-0.374,-4.3,2.65,0.231,14,11.479,0.07966966579642981,0.19673432561956522,0.0,0.0,20,2.758,1.7760937501830267,0.21022365075135507,mid,-0.374,-0.45,1.558,1.872,0.7553,bull
CSCO,2021-12-23,2022-01-05,1,62.28,60.28,4.8204,-0.415,-3.21,2.7,0.349,8,7.74,0.4643288923863352,0.24674540512679177,0.0,0.0,1,2.042,3.4795414554768724,0.12952920348312125,mid,-0.415,-0.421,1.572,1.596,0.7553,bull
HPE,2021-12-23,2022-01-21,1,15.76,16.14,1.4368,0.264,2.41,11.42,1.253,19,9.117,0.18929258485972958,0.09349961526059651,0.835,2.26,29,2.737,1.833734408869513,0.07847134938663403,mid,0.0,-0.042,0.0,0.139,0.7553,bull
IBKR,2021-12-23,2022-01-13,1,20.0,18.9175,2.223,-0.487,-5.41,1.8,0.162,14,11.115,0.14264763318012988,0.20611851147749707,0.0,0.0,1,2.662,1.7863909256204307,0.16774488053248748,weak,-0.487,-0.557,2.033,2.325,0.7553,bull
MKSI,2021-12-23,2022-01-21,1,169.16,158.52,23.1338,-0.46,-6.29,6.82,0.498,19,13.676,0.11760477053266101,0.19909446818546772,0.032,0.11,26,3.364,1.7469081025145123,0.23300550618917537,mid,-0.46,-0.474,1.87,1.928,0.7553,bull
MOS,2021-12-23,2022-04-25,1,39.18,63.61,1.9365,12.616,62.35,99.46,20.124,83,4.943,0.18211702365387736,0.02084391489909671,2.691,8.83,45,3.556,2.4258311010103464,0.04628760828139389,mid,-0.093,-1.084,0.129,1.507,0.7553,bull
NTR,2021-12-23,2022-01-05,1,74.99,69.94,8.6022,-0.587,-6.73,2.07,0.18,8,11.471,0.24177746521760213,0.1386628902609991,0.0,0.0,1,2.756,2.6563290360941205,0.1438776390369092,mid,-0.587,-0.591,2.444,2.458,0.7553,bull
ON,2021-12-23,2022-01-19,1,66.76,59.01,11.3776,-0.681,-11.61,6.28,0.368,17,17.042,0.13427285151245968,0.29327306429864014,0.0,0.0,1,4.222,1.3250387298475008,0.3149538040416229,weak,-0.681,-0.692,2.75,2.792,0.7553,bull
PENG,2021-12-23,2022-01-05,1,33.365,30.76,6.1546,-0.423,-7.81,9.4,0.509,8,18.446,0.3063929081772612,0.33238479742237637,0.0,0.0,1,4.591,2.220393993337779,0.24425049425094025,mid,-0.423,-0.628,1.701,2.523,0.7553,bull
SIMO,2021-12-23,2022-01-25,1,92.07,83.51,14.0166,-0.611,-9.3,3.21,0.211,21,15.224,0.4416096519359688,0.28450116872489095,0.0,0.0,11,3.743,3.0984105736868908,0.26909523048745587,mid,-0.611,-0.656,2.484,2.667,0.7553,bull
TTMI,2021-12-23,2022-01-19,1,14.48,14.8,0.8961,0.357,2.21,8.98,1.451,17,6.188,0.13661188516730452,0.2883893432134413,0.382,0.69,25,1.81,1.3180784285117928,0.05836841004726878,weak,0.0,-0.078,0.0,0.267,0.7553,bull
UBER,2021-12-23,2022-01-07,1,43.91,41.51,3.2446,-0.74,-5.47,1.16,0.157,10,7.389,0.04960246128068927,0.051943660617824836,2.491,11.04,48,4.882,2.4592234792109933,0.12582280189824102,mid,-0.74,-0.906,1.12,1.372,0.7553,bull
WDC,2021-12-23,2022-01-20,1,46.2585,45.291,6.3735,-0.152,-2.09,10.49,0.761,18,13.778,0.17169263987126193,0.07803043743922093,0.015,0.05,28,3.376,1.7169898145305362,-0.026126435201189513,mid,-0.152,-0.17,0.62,0.692,0.7553,bull
WEN,2021-12-23,2022-01-20,1,23.33,22.18,1.7879,-0.643,-4.93,3.17,0.414,18,7.664,0.2772468240636668,0.09033774450730853,0.123,0.26,31,2.097,2.9043028388844303,-0.03102126055658949,strong,-0.643,-0.649,2.35,2.371,0.7553,bull
AMT,2021-12-27,2022-01-05,1,285.76,264.57,16.3168,-1.299,-7.42,2.36,0.413,7,5.71,0.3397198875640655,0.13057363073423892,0.981,1.98,42,2.031,2.296219806383927,0.039119109631989835,strong,-1.299,-1.442,3.652,4.055,0.7647,bull
APG,2021-12-27,2022-01-18,1,16.9733,15.76,1.7773,-0.683,-7.15,3.46,0.33,15,10.471,0.0698152053256209,0.21325248148428264,0.787,2.46,29,3.144,2.227718976383295,0.06930801384247487,weak,-0.683,-0.713,2.274,2.374,0.7647,bull
AVTR,2021-12-27,2022-01-05,1,41.96,37.88,4.7962,-0.851,-9.72,0.43,0.038,7,11.43,0.2405063861622635,0.03074026800287993,0.0,0.0,1,2.745,2.116381709708322,0.05739756654106998,mid,-0.851,-0.888,3.542,3.699,0.7647,bull
CIEN,2021-12-27,2022-01-13,1,77.24,72.17,8.3204,-0.609,-6.56,0.47,0.043,13,10.772,0.6143529973928981,0.5097016934697032,0.0,0.0,1,2.572,4.449167976266339,0.26183797566413824,mid,-0.609,-0.624,2.552,2.613,0.7647,bull
CRUS,2021-12-27,2022-01-25,1,93.18,83.94,11.726,-0.788,-9.92,1.2,0.096,20,12.584,0.3678126181414578,0.1880966455814308,0.0,0.0,7,3.048,2.45143886030804,0.18618789728510476,strong,-0.788,-0.892,3.253,3.682,0.7647,bull
DGII,2021-12-27,2022-01-20,1,25.49,22.44,3.4673,-0.88,-11.97,0.0,0.0,17,13.602,0.22834650061650905,0.2106586759393166,0.0,0.0,7,3.316,2.2930998651282968,0.17804067068946128,mid,-0.88,-0.883,3.608,3.62,0.7647,bull
EQIX,2021-12-27,2022-01-05,1,835.11,789.1,42.8616,-1.073,-5.51,1.28,0.25,7,5.132,0.27085480720074867,0.12901896834859805,1.367,2.88,40,2.138,1.4310140827280329,-0.022477368927339425,strong,-1.073,-1.107,2.577,2.658,0.7647,bull
EW,2021-12-27,2022-01-10,1,130.58,120.12,13.8616,-0.755,-8.01,0.08,0.007,10,10.615,0.3444636679973816,0.20499731839429008,0.0,0.0,1,2.53,4.072740276874747,0.13315404730805347,mid,-0.755,-0.928,3.166,3.892,0.7647,bull
EXE,2021-12-27,2022-01-21,1,65.85,63.04,6.7775,-0.415,-4.27,11.03,1.071,18,10.292,0.06373038126473549,0.014588834455548774,1.27,4.53,43,3.672,1.7656071796639479,0.03434076502673444,mid,-0.415,-0.521,1.162,1.46,0.7647,bull
FCX,2021-12-27,2022-01-24,1,41.99,39.96,6.2902,-0.323,-4.83,7.53,0.502,19,14.98,0.20444738813258567,0.17341184788845657,0.064,0.24,29,3.742,2.511549938017782,0.021780457075509574,mid,-0.323,-0.719,1.292,2.877,0.7647,bull
FLEX,2021-12-27,2022-01-07,1,13.7151,13.1575,0.7641,-0.73,-4.07,2.58,0.464,9,5.571,0.05444117970212641,0.024274713001435463,2.402,7.37,26,3.271,1.7295544242683552,0.07710839175650808,mid,-0.73,-0.838,1.243,1.428,0.7647,bull
FN,2021-12-27,2022-01-25,1,122.03,107.69,13.3518,-1.074,-11.75,0.93,0.085,20,10.941,0.14200359485906752,0.20734688723500608,0.388,1.14,29,2.914,1.8733578953403933,0.10356453962736167,weak,-1.074,-1.093,4.033,4.103,0.7647,bull
GSK,2021-12-27,2022-01-20,1,44.09,44.88,2.0239,0.39,1.79,6.19,1.349,17,4.59,0.3744364715013334,0.2933552886478109,0.0,0.0,6,1.208,2.8989779916175586,0.019273567294778804,mid,-0.356,-0.4,1.352,1.521,0.7647,bull
HBM,2021-12-27,2022-01-28,1,7.3,7.06,0.8943,-0.268,-3.29,12.05,0.984,23,12.251,0.0543479063673183,0.11300123224433711,1.065,4.28,49,4.114,1.6563786826829188,-0.016759908572912208,mid,-0.268,-0.57,0.799,1.698,0.7647,bull
HPQ,2021-12-27,2022-01-19,1,38.1,36.6,4.2488,-0.353,-3.94,2.89,0.259,16,11.152,0.3677661084357055,0.3389545128456901,0.0,0.0,1,2.672,1.5994466711850068,0.10580724319535739,mid,-0.353,-0.365,1.474,1.523,0.7647,bull
HUN,2021-12-27,2022-01-21,1,33.58,35.45,2.3623,0.792,5.57,13.94,1.981,18,7.035,0.03784869413171414,0.09901463233965366,0.811,1.95,33,2.424,1.609176120992045,0.05751477288678286,mid,0.0,-0.004,0.0,0.012,0.7647,bull
LRCX,2021-12-27,2022-01-19,1,72.34,64.273,9.3626,-0.862,-11.15,0.89,0.069,16,12.942,0.19309467285434806,0.30172839987807254,0.0,0.0,12,3.143,1.8033916987521135,0.17364480390939563,mid,-0.862,-0.869,3.548,3.578,0.7647,bull
MCD,2021-12-27,2022-01-14,1,268.24,257.71,13.8287,-0.761,-3.93,0.54,0.105,14,5.155,0.2407725048863718,0.1837975309434569,0.0,0.0,1,1.357,2.7561583752237406,0.036214357458957736,mid,-0.761,-0.801,2.894,3.045,0.7647,bull
PARR,2021-12-27,2022-01-21,1,15.18,14.64,1.3966,-0.387,-3.56,16.47,1.79,18,9.2,0.1735941348798557,0.001939862370272889,2.692,12.24,43,5.089,1.6354213202984258,-0.01433714969356048,mid,-0.387,-0.394,0.699,0.712,0.7647,bull
RMBS,2021-12-27,2022-01-18,1,29.68,26.46,3.9972,-0.806,-10.85,0.0,0.0,15,13.468,0.23784715352282418,0.34479372531032826,0.0,0.0,12,3.281,1.7750178328214863,0.2954242191103724,mid,-0.806,-0.831,3.307,3.409,0.7647,bull
SBGSY,2021-12-27,2022-01-10,1,39.16,36.53,2.4589,-1.07,-6.72,2.07,0.329,10,6.279,0.27919713173823807,0.2742730907901735,0.0,0.0,1,1.652,3.4694346714067024,0.057006252613071906,mid,-1.07,-1.192,4.064,4.528,0.7647,bull
SLAB,2021-12-27,2022-01-07,1,208.07,188.53,22.649,-0.863,-9.39,0.0,0.0,9,10.885,0.15205577297991196,0.3926575511763408,0.74,2.37,27,3.23,1.4013640791703499,0.20463241514582342,mid,-0.863,-0.918,2.907,3.095,0.7647,bull
SNX,2021-12-27,2022-01-20,1,114.99,105.71,13.1147,-0.708,-8.07,2.03,0.178,17,11.405,0.07139869551713428,0.10108506447077237,0.354,1.07,34,3.02,2.0741220089258783,0.08254522744165493,mid,-0.708,-0.811,2.673,3.064,0.7647,bull
SONY,2021-12-27,2022-01-18,1,25.442,23.168,1.8464,-1.232,-8.94,1.08,0.149,15,7.257,0.16022404171065932,0.2730328376417527,0.0,0.0,12,1.91,2.2109594708941676,0.08804409589286966,mid,-1.232,-1.297,4.68,4.927,0.7647,bull
TECK,2021-12-27,2022-04-22,1,28.77,37.24,2.2825,3.711,29.44,54.29,6.843,81,7.934,0.1462927751385552,0.0954879545449087,1.685,5.32,48,3.279,1.9138877372988292,-0.0768036723994231,mid,-0.149,-0.254,0.36,0.615,0.7647,bull
TEL,2021-12-27,2022-01-20,1,162.79,154.0,8.2817,-1.061,-5.4,0.82,0.162,17,5.087,0.03769388202183991,0.15391825325532363,1.463,3.19,26,2.225,1.511301496057624,0.1633482972894591,mid,-1.061,-1.1,2.427,2.515,0.7647,bull
UNH,2021-12-27,2022-01-06,1,499.5,469.65,31.1104,-0.959,-5.98,1.22,0.195,8,6.228,0.4764808289810164,0.37883646793969655,0.0,0.0,1,1.639,3.521029577735426,0.012974910871164314,mid,-0.959,-1.169,3.646,4.444,0.7647,bull
VIAV,2021-12-27,2022-01-18,1,17.34,16.7,1.5043,-0.425,-3.69,3.23,0.372,15,8.676,0.3628690531447796,0.17135080767009697,0.0,0.0,1,2.326,3.022468209505521,0.058383069059420034,strong,-0.425,-0.525,1.587,1.959,0.7647,bull
ETR,2021-12-28,2022-02-10,1,55.945,53.225,3.7344,-0.728,-4.86,0.68,0.102,31,6.675,0.21370166257776024,0.16615721497540265,0.0,0.0,1,1.757,2.6194650251133673,-0.0247419965197071,mid,-0.728,-0.818,2.768,3.109,0.7553,bull
FE,2021-12-28,2022-02-23,1,40.99,39.62,2.4892,-0.55,-3.34,3.93,0.647,39,6.073,0.25552897863390456,0.25631387851058285,0.0,0.0,2,1.598,2.157858764065428,-0.018132997079705504,mid,-0.55,-0.615,2.091,2.336,0.7553,bull
LYB,2021-12-28,2021-12-30,1,92.72,92.18,2.3337,-0.231,-0.58,0.0,0.0,2,2.517,0.03848718266755432,0.07375540061258946,3.219,7.83,47,2.61,1.7567214237297175,-0.03279743950962877,weak,-0.231,-0.334,0.223,0.322,0.7553,bull
NI,2021-12-28,2022-01-24,1,27.36,27.04,1.5155,-0.211,-1.17,3.55,0.64,18,5.539,0.3572776796862578,0.2735759541011354,0.0,0.0,1,1.458,3.314757247073524,0.01301124346857696,mid,-0.211,-0.627,0.802,2.382,0.7553,bull
OGE,2021-12-28,2022-02-14,1,37.83,36.37,2.3119,-0.632,-3.86,1.45,0.238,33,6.111,0.3135484264742944,0.304792406094449,0.0,0.0,1,1.608,2.597776576577039,0.03203508920930265,mid,-0.632,-0.826,2.4,3.139,0.7553,bull
PNW,2021-12-28,2022-02-15,1,69.72,67.85,4.7357,-0.395,-2.68,3.66,0.538,34,6.792,0.234312952559055,0.09007452553766854,0.0,0.0,2,1.787,2.2046293070426772,-0.11644020227328511,mid,-0.395,-0.469,1.501,1.781,0.7553,bull
VLO,2021-12-28,2021-12-30,1,74.5,74.28,0.8059,-0.273,-0.3,0.2,0.186,2,1.082,0.06217430423366242,0.0644046760578842,3.776,11.56,44,3.398,1.866649774522655,0.02993271295382094,weak,-0.273,-1.278,0.087,0.407,0.7553,bull
AMKR,2021-12-29,2022-01-19,1,24.81,22.56,2.9427,-0.765,-9.07,5.76,0.486,14,11.861,0.2114754234197107,0.010003484415923466,0.845,3.05,26,3.675,2.1409843009712186,-0.005927363215708525,mid,-0.765,-0.768,2.468,2.479,0.7553,bull
APH,2021-12-29,2022-01-07,1,43.97,41.06,3.0799,-0.945,-6.62,0.0,0.0,7,7.005,0.2662173657761528,0.26508762018654697,0.0,0.0,1,1.843,2.8935885830992336,0.16131788246371737,mid,-0.945,-0.982,3.59,3.732,0.7553,bull
DEO,2021-12-29,2022-01-07,1,221.79,211.38,9.8103,-1.061,-4.69,0.14,0.033,7,4.423,0.4655174926932316,0.33225546102390235,0.0,0.0,2,1.164,4.30691625845263,0.05416317231502399,mid,-1.061,-1.126,4.032,4.28,0.7553,bull
MU,2021-12-29,2022-01-20,1,96.17,85.07,13.1437,-0.845,-11.54,1.24,0.091,15,13.667,0.3013472166322614,0.3303910080714254,0.0,0.0,2,3.333,3.137303145740827,0.23108032610152573,mid,-0.845,-0.855,3.462,3.506,0.7553,bull
PG,2021-12-29,2022-01-18,1,164.19,156.73,8.3217,-0.896,-4.54,0.01,0.002,13,5.068,0.49321546404281463,0.3547444814659527,0.0,0.0,1,1.334,4.049688295661135,0.1127243883343716,mid,-0.896,-0.979,3.407,3.722,0.7553,bull
PLD,2021-12-29,2022-01-05,1,167.68,157.65,12.0875,-0.83,-5.98,0.41,0.056,5,7.209,0.4699042016414059,0.45759495108211956,0.0,0.0,2,1.897,2.600972039475372,0.14687708790481313,mid,-0.83,-0.853,3.153,3.241,0.7553,bull
STX,2021-12-29,2022-01-18,1,115.0,105.46,12.7929,-0.746,-8.3,0.89,0.08,13,11.124,0.4239128953922138,0.3702428360713674,0.0,0.0,1,2.664,2.8887734480286813,0.027140000212978244,mid,-0.746,-0.78,3.114,3.257,0.7553,bull
EXC,2021-12-30,2022-02-23,1,40.9058,40.97,2.5961,0.025,0.16,7.05,1.111,37,6.347,0.26455894680451564,0.3424034493687261,0.0,0.0,1,1.67,3.5126484678122907,0.07558230689764622,mid,-0.519,-0.742,1.973,2.819,0.7859,bull
NEM,2021-12-30,2022-01-28,1,61.59,59.86,5.6521,-0.306,-2.81,5.46,0.594,20,9.177,0.32527576368605143,0.17262360561697482,0.0,0.0,1,2.478,2.8595127017558357,0.09560524647343938,strong,-0.517,-0.658,1.913,2.438,0.7859,bull
SBS,2021-12-30,2022-01-05,1,1.45,1.304,0.1586,-0.921,-10.07,1.24,0.114,4,10.935,0.44531199614060435,0.05217390102490557,0.103,0.28,52,2.687,1.7761458864714157,-0.13801582846584293,strong,-0.921,-0.921,3.747,3.747,0.7859,bull
ACLS,2021-12-31,2022-01-19,1,74.56,62.84,12.5018,-0.937,-15.72,2.96,0.177,12,16.767,0.2973854905482085,0.3537545717065507,0.0,0.0,2,4.149,2.575201702511921,0.18864563734228357,mid,-0.937,-0.961,3.788,3.882,0.7859,bull
AEHR,2021-12-31,2022-01-07,1,24.18,16.09,6.1668,-1.312,-33.46,0.0,0.0,5,25.504,0.347736627735105,0.06904233754561902,1.219,8.9,38,7.772,3.51597540579287,0.08265413440181746,strong,-1.312,-1.318,4.305,4.326,0.7859,bull
AEM,2021-12-31,2022-01-03,1,53.14,51.75,0.7962,-1.746,-2.62,0.0,0.0,1,1.498,0.20797000499995844,0.09538760631476569,3.619,9.14,54,2.751,2.0327754186664855,-0.02024544913819959,weak,-1.746,-2.298,0.951,1.252,0.7859,bull
VST,2021-12-31,2022-01-26,1,22.77,21.53,1.9111,-0.649,-5.45,0.7,0.084,17,8.393,0.46092535329306705,0.1983914356489247,0.0,0.0,1,2.24,2.807211663928819,0.005868420186753376,strong,-0.649,-0.788,2.431,2.95,0.7859,bull
CHRD,2022-01-03,2022-04-26,1,131.97,131.25,20.0414,-0.036,-0.55,17.22,1.134,78,15.186,0.37004220149552225,0.1879876507803676,0.323,1.32,26,4.08,1.7037312593455354,0.1453900766765368,strong,-0.473,-0.652,1.759,2.425,0.7882,bull
COHR,2022-01-03,2022-01-19,1,71.53,65.96,8.9762,-0.621,-7.79,4.14,0.33,11,12.549,0.36955781178748004,0.26408923060148726,0.0,0.0,12,3.039,2.005366010796083,0.05252219886886755,mid,-0.621,-0.758,2.562,3.128,0.7882,bull
CSTM,2022-01-03,2022-01-24,1,18.42,17.45,0.8716,-1.113,-5.27,6.41,1.354,14,4.732,0.26605533483961463,0.04176907343364803,2.633,7.87,38,3.196,1.5718599672068265,-0.1445822869667036,strong,-1.113,-2.031,1.647,3.006,0.7882,bull
